prod_year,mileage,manufacturer,model,category,turbo
0.9179051507873518,-0.802006166996138,8.0,261.0,4.0,1.0
0.5338556177748878,-0.25921676786423425,26.0,84.0,9.0,1.0
-2.3465158798185923,-0.3000838084892343,16.0,74.0,9.0,0.0
-0.6182929812625043,-0.6567778762342656,8.0,167.0,7.0,1.0
0.14980608476242377,0.010130202101250478,19.0,264.0,7.0,1.0
-1.3863920472874323,1.5345846342133982,19.0,207.0,9.0,1.0
-0.6182929812625043,-0.067693250648095,26.0,243.0,4.0,1.0
-0.042218681743808245,-0.17038129655085638,8.0,167.0,7.0,1.0
0.14980608476242377,0.043234353314503315,7.0,96.0,9.0,1.0
-2.7305654128310564,0.00040227050758229145,18.0,228.0,4.0,1.0
-0.23424344825004026,0.13485201306367028,14.0,156.0,4.0,1.0
0.7258803842811198,-0.3798917592836881,14.0,156.0,4.0,1.0
0.3418308512686558,-0.11633290861643594,8.0,268.0,9.0,1.0
1.109929917293584,-0.8855204597277794,16.0,122.0,9.0,1.0
0.5338556177748878,1.1956926812847797,8.0,268.0,9.0,1.0
0.5338556177748878,-0.09791793410962206,2.0,299.0,3.0,1.0
1.301954683799816,-1.0399221899824809,26.0,84.0,9.0,1.0
-0.042218681743808245,-0.009325661086085894,5.0,17.0,1.0,1.0
0.5338556177748878,-0.5794602759277909,28.0,182.0,9.0,1.0
-1.1943672807812002,0.37006367106697335,24.0,196.0,2.0,0.0
0.9179051507873518,1.3407847810043407,8.0,268.0,9.0,1.0
-0.23424344825004026,0.8292220422881117,26.0,265.0,7.0,1.0
0.5338556177748878,-0.11168295731466255,26.0,84.0,9.0,1.0
0.14980608476242377,0.23527345090510698,8.0,167.0,10.0,1.0
0.9179051507873518,1.1357102550782217,8.0,268.0,9.0,1.0
0.14980608476242377,0.45196312715406584,2.0,299.0,4.0,1.0
0.9179051507873518,-1.1299152851555052,26.0,46.0,3.0,1.0
-0.6182929812625043,0.37006367106697335,16.0,38.0,3.0,1.0
1.301954683799816,-1.1969310059042855,14.0,218.0,4.0,0.0
0.3418308512686558,-0.045640029725249234,23.0,244.0,4.0,1.0
0.5338556177748878,0.17550503919360963,26.0,236.0,9.0,1.0
1.301954683799816,-1.114827263253726,26.0,276.0,9.0,1.0
-0.042218681743808245,-0.3400266956128359,8.0,158.0,1.0,1.0
-2.7305654128310564,-1.2350450418882772,20.0,290.0,9.0,1.0
0.14980608476242377,-0.3595603822529216,8.0,127.0,9.0,1.0
1.109929917293584,-1.1112279285640687,28.0,231.0,9.0,1.0
1.493979450306048,-1.268450758980934,15.0,0.0,4.0,1.0
0.9179051507873518,-0.27489819359322737,8.0,261.0,4.0,1.0
0.5338556177748878,-0.7097367358301953,16.0,77.0,9.0,0.0
-0.042218681743808245,0.09768158644426415,26.0,84.0,9.0,1.0
0.9179051507873518,-0.8920868135535054,8.0,261.0,4.0,1.0
-1.9624663468061285,1.0782570910860172,1.0,11.0,9.0,1.0
0.5338556177748878,0.21916399618599247,0.0,34.0,9.0,1.0
-0.042218681743808245,-0.16497256658477688,6.0,283.0,2.0,0.0
0.14980608476242377,0.2200005983030479,5.0,17.0,3.0,1.0
0.5338556177748878,0.14624342095985574,2.0,106.0,9.0,1.0
-3.1146149458435204,-1.3809640157933,20.0,290.0,9.0,1.0
-2.5385406463248246,-1.27395676826295,18.0,228.0,4.0,0.0
-0.23424344825004026,-0.5035045860444297,19.0,232.0,4.0,1.0
-1.1943672807812002,0.4089753974416461,18.0,108.0,7.0,1.0
0.5338556177748878,0.07322556641778233,16.0,124.0,9.0,1.0
-2.9225901793372886,-1.3809640157933,28.0,160.0,9.0,1.0
0.5338556177748878,-0.2796259683477501,28.0,182.0,10.0,1.0
0.14980608476242377,2.4525122593919284,26.0,276.0,9.0,1.0
0.5338556177748878,0.07322556641778233,16.0,124.0,9.0,1.0
-1.7704415802998965,1.1482981985604281,7.0,104.0,4.0,1.0
0.3418308512686558,1.5540210415375473,0.0,35.0,3.0,1.0
0.3418308512686558,0.329469012526596,8.0,268.0,9.0,1.0
0.3418308512686558,-0.33229298999586965,16.0,124.0,9.0,1.0
0.5338556177748878,-0.2603062962027251,26.0,84.0,9.0,1.0
0.14980608476242377,-0.09652683989172751,2.0,224.0,4.0,1.0
-1.9624663468061285,-0.49572224076949517,26.0,243.0,4.0,1.0
-0.042218681743808245,-0.12433899631802486,6.0,134.0,4.0,1.0
-0.6182929812625043,0.5743502345340052,8.0,171.0,3.0,1.0
0.7258803842811198,0.4265926815577792,8.0,261.0,4.0,1.0
-2.5385406463248246,2.1055266673773776,19.0,45.0,9.0,1.0
1.301954683799816,-1.0991652933879201,21.0,91.0,9.0,1.0
-0.6182929812625043,-0.4276267196138179,25.0,164.0,4.0,1.0
-0.042218681743808245,-0.19121852602449363,14.0,68.0,3.0,1.0
-0.8103177477687363,-0.01905359267975408,26.0,236.0,3.0,1.0
0.5338556177748878,-0.2136122245531178,8.0,286.0,4.0,1.0
-0.23424344825004026,0.5334929218405989,21.0,230.0,3.0,1.0
0.7258803842811198,-1.2136435923822073,8.0,292.0,3.0,1.0
-1.7704415802998965,-1.3809640157933,7.0,137.0,3.0,1.0
0.5338556177748878,-0.7389205306111999,26.0,46.0,3.0,1.0
-0.4262682147562723,0.8564602507503827,26.0,236.0,9.0,1.0
0.3418308512686558,-0.3063485964355566,7.0,137.0,3.0,1.0
-0.23424344825004026,0.14632124441260508,16.0,65.0,9.0,1.0
0.14980608476242377,-0.7583763937985362,7.0,137.0,3.0,1.0
-0.042218681743808245,-0.6027294882998453,8.0,127.0,9.0,1.0
0.3418308512686558,0.3622813257920388,28.0,231.0,9.0,0.0
0.5338556177748878,0.36926598067629257,8.0,167.0,7.0,1.0
-0.042218681743808245,0.7256195708155455,15.0,70.0,9.0,1.0
-3.4986644788559844,0.9537395666870645,11.0,163.0,4.0,1.0
-0.23424344825004026,2.0943006343182846,14.0,157.0,4.0,1.0
0.3418308512686558,-0.8945674361098909,8.0,127.0,9.0,1.0
0.5338556177748878,-0.13732578499557188,2.0,106.0,9.0,1.0
1.109929917293584,-0.9899692612489948,8.0,286.0,4.0,1.0
-1.5784168137936645,0.37006367106697335,20.0,49.0,3.0,1.0
-1.7704415802998965,-0.26225188252145876,26.0,181.0,3.0,1.0
-0.6182929812625043,0.7637919743890995,6.0,133.0,4.0,1.0
0.3418308512686558,-0.09386138663506242,28.0,231.0,9.0,1.0
1.109929917293584,-0.7898754362988338,26.0,84.0,9.0,1.0
-0.23424344825004026,0.0029704444483106924,8.0,286.0,4.0,1.0
0.14980608476242377,0.043234353314503315,7.0,96.0,9.0,1.0
0.3418308512686558,0.830885518590629,26.0,101.0,9.0,1.0
-1.7704415802998965,0.32142401309863244,28.0,231.0,9.0,1.0
0.14980608476242377,0.5980863876225556,28.0,182.0,9.0,1.0
0.3418308512686558,-0.7000088042365271,7.0,137.0,3.0,1.0
-0.23424344825004026,-0.19415636136578143,19.0,253.0,4.0,1.0
-2.1544911133123605,-0.1455167033974405,15.0,202.0,7.0,1.0
1.109929917293584,-0.9432557337362001,16.0,148.0,4.0,1.0
0.14980608476242377,-0.19100451152943293,26.0,236.0,3.0,1.0
-0.8103177477687363,-0.3000838084892343,1.0,23.0,9.0,1.0
0.5338556177748878,0.42889820134547857,6.0,146.0,9.0,1.0
1.109929917293584,-0.4276267196138179,8.0,127.0,9.0,1.0
0.14980608476242377,4.182624893325816,8.0,268.0,9.0,1.0
0.3418308512686558,-0.11633290861643594,26.0,46.0,9.0,1.0
0.5338556177748878,0.26328989389487134,8.0,268.0,9.0,1.0
0.5338556177748878,0.5663636026956037,16.0,124.0,9.0,1.0
0.3418308512686558,0.1430721152603199,26.0,84.0,9.0,1.0
0.5338556177748878,-0.08525216717466609,2.0,299.0,4.0,1.0
0.5338556177748878,-0.2627382791011421,7.0,137.0,3.0,1.0
0.9179051507873518,0.12540619148621848,6.0,146.0,9.0,1.0
1.493979450306048,-1.2545009050756137,8.0,286.0,4.0,1.0
1.109929917293584,-0.46398972791094956,26.0,276.0,4.0,1.0
1.301954683799816,-1.1143603225372298,8.0,167.0,10.0,1.0
1.109929917293584,-1.365399325243431,16.0,122.0,9.0,1.0
-1.0023425142749682,0.5646223029403371,19.0,280.0,9.0,1.0
0.3418308512686558,-0.5492258645346703,6.0,146.0,9.0,0.0
-0.6182929812625043,0.3273969630971447,16.0,124.0,9.0,1.0
0.5338556177748878,-1.3809640157933,6.0,146.0,9.0,1.0
0.7258803842811198,-0.5449066629070816,19.0,184.0,4.0,1.0
0.7258803842811198,-1.3809640157933,16.0,79.0,9.0,1.0
1.109929917293584,-0.6708250094555226,23.0,42.0,4.0,1.0
-0.6182929812625043,0.37006367106697335,6.0,283.0,6.0,1.0
-0.4262682147562723,-0.48599430917582703,26.0,84.0,9.0,1.0
-0.042218681743808245,0.17684749375353584,14.0,156.0,4.0,1.0
0.14980608476242377,0.5444173890202882,8.0,261.0,4.0,1.0
1.109929917293584,-0.9723908888592363,2.0,106.0,9.0,0.0
0.9179051507873518,1.097761593931322,26.0,287.0,4.0,1.0
1.493979450306048,-0.9140232992972271,8.0,286.0,4.0,1.0
-2.5385406463248246,0.8564602507503827,19.0,130.0,7.0,0.0
0.7258803842811198,4.182624893325816,8.0,268.0,9.0,1.0
-1.0023425142749682,-1.3615081526059638,16.0,64.0,9.0,1.0
1.109929917293584,-0.9840644067716381,8.0,286.0,4.0,1.0
-0.042218681743808245,-0.23800987699003762,8.0,158.0,1.0,1.0
0.7258803842811198,-0.5171723299335336,6.0,146.0,9.0,1.0
-0.6182929812625043,-0.8287190671523509,8.0,167.0,7.0,1.0
0.5338556177748878,-0.7000088042365271,16.0,77.0,9.0,0.0
0.3418308512686558,-0.04958956995227852,26.0,84.0,9.0,1.0
-1.1943672807812002,1.1774819933414329,16.0,257.0,9.0,1.0
0.14980608476242377,-0.4503414398850331,8.0,127.0,9.0,1.0
1.109929917293584,-0.3363106257440546,8.0,268.0,9.0,1.0
-1.0023425142749682,-1.3809640157933,19.0,280.0,3.0,1.0
-2.1544911133123605,-0.11633290861643594,20.0,312.0,2.0,1.0
-0.8103177477687363,0.40822634670893365,2.0,89.0,4.0,1.0
0.9179051507873518,-0.4360997480319029,8.0,167.0,10.0,1.0
-1.9624663468061285,-0.01905359267975408,16.0,73.0,9.0,1.0
1.301954683799816,-1.1474936575452637,26.0,59.0,4.0,1.0
-3.6906892453622167,-1.3809640157933,20.0,48.0,9.0,1.0
1.109929917293584,-1.0979395740071178,2.0,106.0,3.0,1.0
0.7258803842811198,0.06566696356950215,6.0,146.0,9.0,1.0
-0.23424344825004026,0.4284799002869508,14.0,249.0,4.0,1.0
1.109929917293584,1.064929824802692,6.0,133.0,4.0,1.0
0.7258803842811198,-1.0404864100149136,26.0,84.0,9.0,1.0
1.301954683799816,-1.034231350000185,8.0,127.0,9.0,1.0
-1.0023425142749682,1.0510188826237463,7.0,96.0,3.0,1.0
-2.1544911133123605,1.0996585405920873,16.0,62.0,1.0,1.0
0.7258803842811198,-0.2412590061423228,7.0,104.0,4.0,1.0
0.14980608476242377,1.3589954689476875,24.0,141.0,4.0,1.0
0.7258803842811198,-0.7618298095142885,26.0,52.0,9.0,1.0
-0.8103177477687363,-1.3700395486136108,1.0,13.0,0.0,1.0
0.3418308512686558,-0.6319132830808498,8.0,127.0,1.0,1.0
-0.8103177477687363,-0.01905359267975408,26.0,236.0,3.0,1.0
1.301954683799816,-0.9384014958709597,8.0,268.0,9.0,1.0
1.109929917293584,-0.9172140608599504,26.0,236.0,9.0,1.0
-0.23424344825004026,-0.31964667892410104,19.0,232.0,9.0,1.0
0.3418308512686558,0.02958606528858685,7.0,137.0,9.0,1.0
-2.7305654128310564,1.2455775144971102,1.0,9.0,9.0,1.0
-1.0023425142749682,0.4556694690912534,26.0,84.0,9.0,1.0
0.9179051507873518,-1.0015746836402408,18.0,226.0,4.0,1.0
0.5338556177748878,-0.8751115729225545,26.0,85.0,9.0,1.0
0.9179051507873518,-1.0502143416085818,24.0,141.0,4.0,1.0
-0.4262682147562723,-0.01905359267975408,8.0,171.0,3.0,1.0
-2.5385406463248246,0.37009285486175436,16.0,116.0,9.0,1.0
-0.6182929812625043,0.7637919743890995,6.0,133.0,4.0,1.0
0.9179051507873518,-0.806052986539104,16.0,149.0,4.0,1.0
0.3418308512686558,-0.17470049817844505,8.0,286.0,4.0,1.0
0.3418308512686558,-1.0435798922617001,7.0,137.0,3.0,1.0
0.5338556177748878,1.6352881820710512,2.0,203.0,9.0,1.0
0.14980608476242377,-1.1630583480951329,26.0,236.0,9.0,1.0
-0.23424344825004026,0.8555263693173906,16.0,124.0,9.0,1.0
0.5338556177748878,-0.7778322569858725,8.0,268.0,9.0,0.0
-0.8103177477687363,-0.8529416168205847,8.0,127.0,9.0,1.0
-0.042218681743808245,-0.06030975056850086,2.0,106.0,9.0,1.0
0.3418308512686558,-0.208417509082099,8.0,286.0,4.0,1.0
-1.5784168137936645,0.45761505540998704,1.0,305.0,4.0,1.0
0.5338556177748878,-0.01905359267975408,8.0,127.0,9.0,1.0
-0.23424344825004026,-0.3253180630432096,16.0,79.0,9.0,1.0
0.9179051507873518,-0.3397834973229942,14.0,247.0,4.0,1.0
-0.23424344825004026,0.13485201306367028,14.0,156.0,4.0,1.0
-0.042218681743808245,1.7885031046713253,16.0,124.0,9.0,1.0
1.493979450306048,-1.14419588873501,26.0,59.0,4.0,1.0
-0.4262682147562723,-0.11633290861643594,3.0,190.0,9.0,1.0
0.14980608476242377,2.7124912312327107,1.0,305.0,4.0,1.0
0.14980608476242377,1.3475262375987527,8.0,268.0,9.0,1.0
-0.23424344825004026,0.07822572325692778,7.0,179.0,9.0,1.0
-1.7704415802998965,-0.067693250648095,7.0,137.0,3.0,1.0
-0.042218681743808245,0.9328536975554589,8.0,167.0,10.0,1.0
-1.9624663468061285,-0.3011636088961315,7.0,274.0,10.0,1.0
0.7258803842811198,-0.9723908888592363,8.0,268.0,9.0,1.0
0.7258803842811198,-0.7912762584483221,2.0,203.0,9.0,1.0
-0.4262682147562723,0.86035142338785,26.0,84.0,9.0,1.0
0.5338556177748878,-0.1365864621944531,19.0,45.0,9.0,1.0
0.9179051507873518,-0.6319132830808498,8.0,268.0,9.0,1.0
0.9179051507873518,1.3430124773392906,8.0,268.0,9.0,1.0
0.9179051507873518,1.2540797267099761,8.0,268.0,9.0,1.0
0.3418308512686558,-0.23306808774045418,26.0,236.0,3.0,1.0
0.5338556177748878,2.1489910657378872,8.0,268.0,9.0,1.0
0.7258803842811198,-0.5540898303315043,8.0,127.0,9.0,1.0
0.5338556177748878,-0.09140021994186438,14.0,68.0,3.0,1.0
-0.23424344825004026,-0.03645686230082647,14.0,247.0,4.0,1.0
0.7258803842811198,2.4287371945770033,8.0,268.0,9.0,1.0
1.301954683799816,-1.0056895987043626,8.0,286.0,4.0,1.0
0.3418308512686558,-0.08909470015416503,26.0,84.0,9.0,1.0
-0.042218681743808245,-0.868438211849298,8.0,167.0,7.0,1.0
0.14980608476242377,0.8793889855166586,14.0,249.0,4.0,1.0
-1.9624663468061285,1.0822066313130465,6.0,283.0,6.0,1.0
0.5338556177748878,-0.6365340505878422,7.0,137.0,3.0,1.0
0.9179051507873518,-0.6027294882998453,8.0,286.0,4.0,1.0
-0.042218681743808245,0.4324391684455738,23.0,244.0,4.0,1.0
-0.042218681743808245,0.8632308911395757,16.0,124.0,9.0,1.0
-0.8103177477687363,1.3914964884021328,16.0,297.0,7.0,0.0
-0.23424344825004026,-0.2136122245531178,23.0,42.0,4.0,1.0
-0.042218681743808245,0.00040227050758229145,8.0,286.0,4.0,1.0
-0.042218681743808245,-0.968353797247864,8.0,167.0,7.0,1.0
0.5338556177748878,-0.8848395045162226,26.0,84.0,9.0,1.0
-0.4262682147562723,-1.18641511185153,3.0,190.0,9.0,1.0
0.7258803842811198,-0.5151781039568316,26.0,84.0,9.0,1.0
0.5338556177748878,-0.2719798141151269,7.0,137.0,3.0,1.0
0.5338556177748878,-0.44720904591187194,16.0,124.0,9.0,1.0
-1.0023425142749682,0.18523297078727782,28.0,155.0,3.0,0.0
-1.5784168137936645,0.9691972499894033,18.0,97.0,3.0,1.0
-2.1544911133123605,1.1482981985604281,20.0,312.0,7.0,1.0
-1.5784168137936645,0.5159826449719962,6.0,283.0,6.0,0.0
0.7258803842811198,-0.8459277781415498,28.0,182.0,9.0,0.0
0.3418308512686558,-0.2136122245531178,6.0,57.0,3.0,1.0
-0.23424344825004026,0.14632124441260508,7.0,137.0,3.0,1.0
-1.1943672807812002,0.9537395666870645,1.0,29.0,9.0,1.0
-0.6182929812625043,0.9997624110567087,14.0,248.0,4.0,1.0
-0.042218681743808245,0.14437565809387146,28.0,182.0,9.0,1.0
-0.042218681743808245,0.44788712381631884,7.0,137.0,3.0,1.0
0.3418308512686558,0.20038908821021287,8.0,268.0,9.0,1.0
0.3418308512686558,-0.11633290861643594,26.0,237.0,3.0,1.0
0.14980608476242377,-0.5735456935188407,26.0,84.0,9.0,1.0
-0.23424344825004026,0.08211689589439505,0.0,239.0,4.0,1.0
0.9179051507873518,-1.1179402013636996,14.0,249.0,4.0,1.0
-0.042218681743808245,1.3883640944289717,26.0,236.0,3.0,1.0
0.5338556177748878,-0.20388429295944963,2.0,106.0,9.0,0.0
-0.042218681743808245,0.8014877093145637,8.0,268.0,9.0,1.0
0.5338556177748878,1.1812953425261508,26.0,236.0,3.0,1.0
-0.8103177477687363,1.342856830433792,6.0,283.0,6.0,0.0
0.5338556177748878,0.36404208141049277,26.0,84.0,9.0,1.0
1.109929917293584,1.3842102676384753,8.0,127.0,4.0,1.0
0.14980608476242377,-0.08714911383543138,16.0,124.0,9.0,1.0
1.301954683799816,-1.1348084347471203,2.0,106.0,9.0,0.0
-0.6182929812625043,-0.6855530978883362,2.0,89.0,4.0,1.0
-0.042218681743808245,-0.45107103475455823,14.0,68.0,3.0,1.0
0.7258803842811198,-0.6769633342911272,8.0,268.0,9.0,1.0
0.9179051507873518,0.13635984246068886,14.0,156.0,4.0,1.0
0.14980608476242377,0.056026583360176976,8.0,127.0,9.0,1.0
-1.5784168137936645,-1.3712360841996318,24.0,225.0,2.0,1.0
-0.8103177477687363,0.5646223029403371,26.0,84.0,9.0,1.0
-2.5385406463248246,0.37009285486175436,16.0,116.0,9.0,1.0
0.14980608476242377,0.49344302746946694,14.0,68.0,3.0,1.0
-0.23424344825004026,0.10053187040120894,2.0,190.0,9.0,1.0
-4.458788311387145,3.051859852809419,1.0,11.0,9.0,1.0
-2.7305654128310564,-1.3809640157933,16.0,72.0,9.0,1.0
0.7258803842811198,-0.04483261140297477,26.0,46.0,3.0,1.0
-0.042218681743808245,0.5845451068441695,14.0,157.0,9.0,1.0
0.9179051507873518,-0.315220470048982,16.0,148.0,4.0,1.0
0.5338556177748878,-0.9918467520465727,26.0,101.0,9.0,1.0
1.109929917293584,-1.0647089596831474,8.0,127.0,9.0,1.0
1.493979450306048,-1.132502914959421,8.0,167.0,7.0,1.0
-0.042218681743808245,0.11374240150541033,8.0,158.0,1.0,1.0
0.14980608476242377,0.17550503919360963,8.0,286.0,4.0,1.0
1.301954683799816,-1.1035720463998517,2.0,106.0,9.0,1.0
0.14980608476242377,-0.45755956512753493,2.0,55.0,3.0,1.0
-0.042218681743808245,0.055627738164836585,1.0,308.0,4.0,1.0
-0.042218681743808245,0.17550503919360963,26.0,236.0,9.0,1.0
1.493979450306048,-1.369125123043806,8.0,286.0,4.0,1.0
-0.23424344825004026,1.1093864721857556,26.0,236.0,9.0,1.0
0.3418308512686558,-0.04823738746075864,26.0,47.0,3.0,1.0
